season,week,rank,player,posteam,score,scored_td,scored_td_redzone
2024,21,2,B.Cooks,DAL,0.5499999999999999,False,False
2024,21,3,C.Brown,CIN,0.5126373626373626,False,False
2024,21,4,J.Whyle,TEN,0.4928571428571429,False,False
2024,21,5,J.Dotson,PHI,0.47857142857142854,False,False
2024,21,6,J.Chase,CIN,0.4368406593406593,False,False
2024,21,7,J.Taylor,IND,0.43499999999999994,False,False
2024,21,8,B.Robinson,WAS,0.4204274891774892,False,False
2024,21,9,A.Abdullah,LV,0.4057142857142857,False,False
2024,21,10,R.Dowdle,DAL,0.39285714285714285,False,False
2024,22,1,B.Robinson,ATL,0.6,False,False
2024,22,2,R.Dowdle,DAL,0.5833333333333334,False,False
2024,22,3,B.Cooks,DAL,0.5,False,False
2024,22,4,A.Brown,PHI,0.4666666666666667,True,True
2024,22,5,H.Haskins,LAC,0.4666666666666667,False,False
2024,22,6,J.Whyle,TEN,0.4583333333333333,False,False
2024,22,7,J.Dotson,PHI,0.4583333333333333,False,False
2024,22,8,M.Carter,ARI,0.4541666666666666,False,False
2024,22,9,D.Adams,NYJ,0.4416666666666667,False,False
2024,22,10,J.Gibbs,DET,0.4141666666666667,False,False
